,origin_id,origin_name,origin,destination_id,destination_name,destination,County,DISTANCE
457,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,391.632121541
458,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,34.545120745
459,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,16.483108517
460,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,0.927706903
461,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,2.600437635
462,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,12.575306298000001
463,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,5.133145831
464,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,19.109643734
465,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395768,MEADOWOOD,3205 SKIPPACK PIKE PO BOX 670,Montgomery,16.476273436
466,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395791,HARSTON HALL,350 HAWS LANE,Montgomery,5.743332153
467,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,Montgomery,18.418679182
468,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,Montgomery,25.588679151
469,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,Montgomery,9.524374688
470,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395827,KADIMA REHABILITATION & NURSING AT POTTSTOWN,3031 CHESTNUT HILL ROAD,Montgomery,44.505076504
471,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,Montgomery,20.860667212
472,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,Montgomery,9.137881926
473,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),1648 HUNTINGDON PIKE,Montgomery,5.0529889720000005
474,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395904,SANATOGA CENTER,225 EVERGREEN ROAD,Montgomery,950.017850126
475,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395912,SUBURBAN WOODS HEALTH & REHA,2751 DEKALB PIKE,Montgomery,16.914961362
476,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395913,MANORCARE HEALTH SERVICES-HUNTINGDON VALLEY,3430 HUNTINGDON PIKE,Montgomery,8.024385094
477,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,395922,ARTMAN LUTHERAN HOME,250 NORTH BETHLEHEM PIKE,Montgomery,10.209746901
478,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,Montgomery,10.086094072
479,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,Montgomery,950.966062272
480,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,Montgomery,8.487306489
481,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396078,ABRAMSON RESIDENCE,1425 HORSHAM ROAD,Montgomery,14.603461242
482,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,Montgomery,25.961501751
483,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,Montgomery,9.156523056000001
484,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396115,WYNDMOOR HILLS HEALTH CARE & REHAB CENTER,8601 STENTON AVENUE,Montgomery,5.391014796
485,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,396120,PHOEBE WYNCOTE,208 FERNBROOK AVENUE,Montgomery,3.170856213
486,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395342,HOPKINS CENTER,8100 WASHINGTON LANE,Montgomery,5.7681869930000005
487,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,Montgomery,7.443403209
488,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395354,SILVER STREAM NURSING AND REHABILITATION CENTER,905 PENLLYN PIKE,Montgomery,8.754496019
489,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395370,LUTHER WOODS NURSING AND REHABILITATION CENTER,313 COUNTY LINE ROAD,Montgomery,12.376467578
490,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395380,SAUNDERS HOUSE,100 LANCASTER AVENUE,Montgomery,10.12213359
491,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395402,MANORCARE HEALTH SERVICES-POTTSTOWN,724 NORTH CHARLOTTE ST,Montgomery,35.264046992
492,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395446,TOWNE MANOR EAST,2004 OLD ARCH ROAD,Montgomery,7.474471759
493,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395454,PARKHOUSE REHABILITATION AND NURSING CENTER,1600 BLACK ROCK ROAD,Montgomery,24.795188384
494,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395479,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,773 SUMNEYTOWN PIKE,Montgomery,12.993488981
495,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395481,HILLCREST CENTER,1245 CHURCH ROAD,Montgomery,4.8143825080000004
496,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395483,REGINA COMMUNITY NURSING CENTE,550 EAST FORNANCE STREET,Montgomery,7.7907495980000006
497,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395495,WILLOWBROOKE COURT-SPRING HOUS,728 NORRISTOWN ROAD,Montgomery,8.421441163
498,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395496,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,735 SUSQUEHANNA ROAD,Montgomery,6.4666079970000006
499,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395507,ELM TERRACE GARDENS,660 NORTH BROAD STREET,Montgomery,14.816591495
500,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395509,DRESHER HILL HEALTH & REHABILITATION CENTER,1390 CAMP HILL ROAD,Montgomery,7.766516129
501,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,0.762422217
502,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,38.305036666
503,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,20.461125659
504,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395621,ST MARY CENTER FOR REHABILITATION & HEALTHCARE,701 LANSDALE AVENUE,Montgomery,14.02434347
505,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395634,SOUDERTON MENNONITE HOMES,207 WEST SUMMIT AVENUE,Montgomery,25.096553319
506,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,388.297844755
507,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,31.210843959
508,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,9.369653309
509,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,4.762808715
510,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,7.968461704
511,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,9.853079947
512,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,3.997901014
513,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,12.321165559
514,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395768,MEADOWOOD,3205 SKIPPACK PIKE PO BOX 670,Montgomery,12.199998214
515,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395791,HARSTON HALL,350 HAWS LANE,Montgomery,1.646011779
516,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,Montgomery,15.084402396
517,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,Montgomery,22.254402365
518,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,Montgomery,3.226158232
519,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395827,KADIMA REHABILITATION & NURSING AT POTTSTOWN,3031 CHESTNUT HILL ROAD,Montgomery,41.170799718
520,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,Montgomery,15.048362878
521,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,Montgomery,3.428725178
522,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),1648 HUNTINGDON PIKE,Montgomery,9.561035577
523,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395904,SANATOGA CENTER,225 EVERGREEN ROAD,Montgomery,951.809262719
524,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395912,SUBURBAN WOODS HEALTH & REHA,2751 DEKALB PIKE,Montgomery,8.142445584
525,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395913,MANORCARE HEALTH SERVICES-HUNTINGDON VALLEY,3430 HUNTINGDON PIKE,Montgomery,14.519576157
526,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,395922,ARTMAN LUTHERAN HOME,250 NORTH BETHLEHEM PIKE,Montgomery,6.875470115
527,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,Montgomery,10.12213359
528,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,Montgomery,952.7574748650001
529,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,Montgomery,12.358447819
530,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396078,ABRAMSON RESIDENCE,1425 HORSHAM ROAD,Montgomery,11.269184456
531,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,Montgomery,18.564701367
532,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,Montgomery,3.042232416
533,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396115,WYNDMOOR HILLS HEALTH CARE & REHAB CENTER,8601 STENTON AVENUE,Montgomery,0.40948348900000003
534,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,396120,PHOEBE WYNCOTE,208 FERNBROOK AVENUE,Montgomery,5.39971399
535,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,Montgomery,15.020401183
536,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395354,SILVER STREAM NURSING AND REHABILITATION CENTER,905 PENLLYN PIKE,Montgomery,10.657755392
537,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395370,LUTHER WOODS NURSING AND REHABILITATION CENTER,313 COUNTY LINE ROAD,Montgomery,14.279726951
538,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395380,SAUNDERS HOUSE,100 LANCASTER AVENUE,Montgomery,12.577791782
539,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395402,MANORCARE HEALTH SERVICES-POTTSTOWN,724 NORTH CHARLOTTE ST,Montgomery,41.229829963
540,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395446,TOWNE MANOR EAST,2004 OLD ARCH ROAD,Montgomery,15.052091104
541,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395454,PARKHOUSE REHABILITATION AND NURSING CENTER,1600 BLACK ROCK ROAD,Montgomery,30.761592726
542,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395479,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,773 SUMNEYTOWN PIKE,Montgomery,14.896748354
543,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395481,HILLCREST CENTER,1245 CHURCH ROAD,Montgomery,0.47534881500000004
544,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395483,REGINA COMMUNITY NURSING CENTE,550 EAST FORNANCE STREET,Montgomery,15.102422155000001
545,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395495,WILLOWBROOKE COURT-SPRING HOUS,728 NORRISTOWN ROAD,Montgomery,10.324700536
546,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395496,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,735 SUSQUEHANNA ROAD,Montgomery,8.36986737
547,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395507,ELM TERRACE GARDENS,660 NORTH BROAD STREET,Montgomery,16.719850868
548,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395509,DRESHER HILL HEALTH & REHABILITATION CENTER,1390 CAMP HILL ROAD,Montgomery,9.669154131
549,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,4.79077041
550,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,40.208296039000004
551,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,22.364385032
552,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395621,ST MARY CENTER FOR REHABILITATION & HEALTHCARE,701 LANSDALE AVENUE,Montgomery,15.927602843
553,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395634,SOUDERTON MENNONITE HOMES,207 WEST SUMMIT AVENUE,Montgomery,26.999812692
554,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,390.201104128
555,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,33.114103332
556,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,15.052091104
557,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,2.97015338
558,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,3.710206241
559,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,19.84658974
560,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,2.502261017
561,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,17.678004950000002
562,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395768,MEADOWOOD,3205 SKIPPACK PIKE PO BOX 670,Montgomery,15.044634652000001
563,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395791,HARSTON HALL,350 HAWS LANE,Montgomery,4.084892954
564,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,Montgomery,16.987661769
565,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,Montgomery,24.157040367
566,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,Montgomery,8.093357275
567,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395827,KADIMA REHABILITATION & NURSING AT POTTSTOWN,3031 CHESTNUT HILL ROAD,Montgomery,43.07343772
568,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,Montgomery,23.315704033
569,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,Montgomery,7.706864513
570,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),1648 HUNTINGDON PIKE,Montgomery,5.052367601
571,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395904,SANATOGA CENTER,225 EVERGREEN ROAD,Montgomery,958.342978784
572,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395912,SUBURBAN WOODS HEALTH & REHA,2751 DEKALB PIKE,Montgomery,15.483943949
573,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395913,MANORCARE HEALTH SERVICES-HUNTINGDON VALLEY,3430 HUNTINGDON PIKE,Montgomery,8.023763723
574,395342,HOPKINS CENTER,8100 WASHINGTON LANE,395922,ARTMAN LUTHERAN HOME,250 NORTH BETHLEHEM PIKE,Montgomery,8.778729488
575,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,Montgomery,12.577791782
576,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,Montgomery,959.29119093
577,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,Montgomery,7.463287081
578,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396078,ABRAMSON RESIDENCE,1425 HORSHAM ROAD,Montgomery,13.171822458
579,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,Montgomery,24.530484338
580,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,Montgomery,7.725505643
581,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396115,WYNDMOOR HILLS HEALTH CARE & REHAB CENTER,8601 STENTON AVENUE,Montgomery,4.842344203
582,395342,HOPKINS CENTER,8100 WASHINGTON LANE,396120,PHOEBE WYNCOTE,208 FERNBROOK AVENUE,Montgomery,0.593409305
583,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395354,SILVER STREAM NURSING AND REHABILITATION CENTER,905 PENLLYN PIKE,Montgomery,7.193612067
584,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395370,LUTHER WOODS NURSING AND REHABILITATION CENTER,313 COUNTY LINE ROAD,Montgomery,15.833775822
585,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395380,SAUNDERS HOUSE,100 LANCASTER AVENUE,Montgomery,17.878086412000002
586,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395402,MANORCARE HEALTH SERVICES-POTTSTOWN,724 NORTH CHARLOTTE ST,Montgomery,23.060941923
587,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395446,TOWNE MANOR EAST,2004 OLD ARCH ROAD,Montgomery,0.118681861
588,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395454,PARKHOUSE REHABILITATION AND NURSING CENTER,1600 BLACK ROCK ROAD,Montgomery,12.1167345
589,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395479,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,773 SUMNEYTOWN PIKE,Montgomery,8.22695204
590,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395481,HILLCREST CENTER,1245 CHURCH ROAD,Montgomery,14.535110432
591,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395483,REGINA COMMUNITY NURSING CENTE,550 EAST FORNANCE STREET,Montgomery,1.1333807040000001
592,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395495,WILLOWBROOKE COURT-SPRING HOUS,728 NORRISTOWN ROAD,Montgomery,8.476743182
593,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395496,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,735 SUSQUEHANNA ROAD,Montgomery,11.085880011
594,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395507,ELM TERRACE GARDENS,660 NORTH BROAD STREET,Montgomery,10.370060619
595,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395509,DRESHER HILL HEALTH & REHABILITATION CENTER,1390 CAMP HILL ROAD,Montgomery,11.455595756000001
596,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,7.755952822
597,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,33.067500507
598,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,15.224210871
599,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395621,ST MARY CENTER FOR REHABILITATION & HEALTHCARE,701 LANSDALE AVENUE,Montgomery,10.089822298
600,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395634,SOUDERTON MENNONITE HOMES,207 WEST SUMMIT AVENUE,Montgomery,19.85901716
601,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,383.060929967
602,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,19.421571976
603,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,5.156136558
604,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,15.834397193000001
605,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,17.689189628
606,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,8.210796394
607,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,11.978790138
608,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,5.939685389
